status,error_message,case_id,tensor_path,molecule,atom_count,geometry_tag,geometry_scale,basis,source_mapping,active_occupied,active_vacant,n_qubits,identity_coefficient_real,identity_coefficient_imag,number_of_fermionic_terms,number_of_pauli_terms,pauli_to_fermionic_term_ratio,ordering,formula_order,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,ordering_build_time_seconds,graph_vertices,graph_edges,graph_density,number_of_colors,mean_vertices_per_color,graph_time_seconds,coloring_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,operator_norm_error,state_infidelity,state_vector_2norm_error,operator_error_ratio_to_jw_raw,state_infidelity_ratio_to_jw_raw,operator_error_ratio_to_jw_coloring,state_infidelity_ratio_to_jw_coloring,coefficient_tolerance
success,,BeH2_s-0.80_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-0.80/sto-6g/BeH2_s-0.80_sto-6g_as-002-002.tensors.npz,BeH2,3,s-0.80,0.8,sto-6g,JW,2,2,4,-15.133783422024509,0.0,12,14,1.1666666666666667,jw_coloring,4,100,0.01,1.0,13500,7.783399996696971e-05,14,16,0.17582417582417584,2,7.0,5.612499808194116e-05,1.4207998901838437e-05,0.00011595799878705293,0.0003256249983678572,,0.0,1.0538406028901279e-13,,,1.0,1.0,1e-12
success,,BeH2_s-0.80_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-0.80/sto-6g/BeH2_s-0.80_sto-6g_as-002-002.tensors.npz,BeH2,3,s-0.80,0.8,sto-6g,JW,2,2,4,-15.133783422024509,0.0,12,14,1.1666666666666667,fermionic_coloring,4,100,0.01,1.0,13500,0.0023504999990109354,12,12,0.18181818181818182,2,6.0,0.0013784999973722734,8.667000656714663e-06,0.00011595799878705293,0.0003164169975207187,,3.730349362740526e-14,3.41184905469083e-14,,,,,1e-12
success,,BeH2_s-0.80_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-0.80/sto-6g/BeH2_s-0.80_sto-6g_as-002-002.tensors.npz,BeH2,3,s-0.80,0.8,sto-6g,JW,2,2,4,-15.133783422024509,0.0,12,14,1.1666666666666667,jw_raw,4,1000,0.001,1.0,135000,0.0,,,,,,,,0.00011595799878705293,0.00031799999851500615,,0.0,8.956221244591146e-13,1.0,1.0,,,1e-12
success,,BeH2_s-0.80_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-0.80/sto-6g/BeH2_s-0.80_sto-6g_as-002-002.tensors.npz,BeH2,3,s-0.80,0.8,sto-6g,JW,2,2,4,-15.133783422024509,0.0,12,14,1.1666666666666667,jw_coloring,4,1000,0.001,1.0,135000,7.783399996696971e-05,14,16,0.17582417582417584,2,7.0,5.612499808194116e-05,1.4207998901838437e-05,0.00011595799878705293,0.0003184160013915971,,6.530331830845171e-13,3.2648399299511305e-13,,,1.0,1.0,1e-12
success,,BeH2_s-0.80_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-0.80/sto-6g/BeH2_s-0.80_sto-6g_as-002-002.tensors.npz,BeH2,3,s-0.80,0.8,sto-6g,JW,2,2,4,-15.133783422024509,0.0,12,14,1.1666666666666667,fermionic_coloring,4,1000,0.001,1.0,135000,0.0023504999990109354,12,12,0.18181818181818182,2,6.0,0.0013784999973722734,8.667000656714663e-06,0.00011595799878705293,0.00031808300263946876,,4.3010039973978564e-13,2.151994545040933e-13,,,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_raw,1,10,0.1,1.0,140,0.0,,,,,,,,8.874999912222847e-05,4.770799932884984e-05,,6.7099470424381025e-09,8.1914358967568e-05,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_coloring,1,10,0.1,1.0,140,7.950000144774094e-05,14,16,0.17582417582417584,2,7.0,5.9541998780332506e-05,1.3332999515114352e-05,8.874999912222847e-05,4.875000013271347e-05,,6.709943267679819e-09,8.191435896756828e-05,,0.9999994374384388,1.0,1.0,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,fermionic_coloring,1,10,0.1,1.0,140,0.002396874999249121,12,12,0.18181818181818182,2,6.0,0.001479250000556931,8.833998435875401e-06,8.874999912222847e-05,4.683299994212575e-05,,6.7099441558582384e-09,8.19143589675682e-05,,0.999999569805865,,1.0000001323675007,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_raw,1,100,0.01,1.0,1400,0.0,,,,,,,,8.874999912222847e-05,5.1334001909708604e-05,,6.712630451488621e-11,8.1904732441249e-06,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_coloring,1,100,0.01,1.0,1400,7.950000144774094e-05,14,16,0.17582417582417584,2,7.0,5.9541998780332506e-05,1.3332999515114352e-05,8.874999912222847e-05,5.0833001296268776e-05,,6.712630451488621e-11,8.190473244128011e-06,,1.0,1.0,1.0,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,fermionic_coloring,1,100,0.01,1.0,1400,0.002396874999249121,12,12,0.18181818181818182,2,6.0,0.001479250000556931,8.833998435875401e-06,8.874999912222847e-05,5.045899888500571e-05,,6.708145150469136e-11,8.190473244126918e-06,,0.99933181171645,,0.99933181171645,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_raw,1,1000,0.001,1.0,14000,0.0,,,,,,,,8.874999912222847e-05,5.824999971082434e-05,,1.269873095566254e-12,8.190463619634153e-07,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_coloring,1,1000,0.001,1.0,14000,7.950000144774094e-05,14,16,0.17582417582417584,2,7.0,5.9541998780332506e-05,1.3332999515114352e-05,8.874999912222847e-05,5.7709003158379346e-05,,1.269873095566254e-12,8.190463619634099e-07,,1.0,1.0,1.0,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,fermionic_coloring,1,1000,0.001,1.0,14000,0.002396874999249121,12,12,0.18181818181818182,2,6.0,0.001479250000556931,8.833998435875401e-06,8.874999912222847e-05,5.687500015483238e-05,,8.293365993949919e-13,8.190463620064467e-07,,0.6530862038817975,,0.6530862038817975,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_raw,2,10,0.1,1.0,270,0.0,,,,,,,,8.874999912222847e-05,7.499999992433004e-05,,3.9390712913700554e-13,6.311394776524397e-07,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_coloring,2,10,0.1,1.0,270,7.950000144774094e-05,14,16,0.17582417582417584,2,7.0,5.9541998780332506e-05,1.3332999515114352e-05,8.874999912222847e-05,7.387499863398261e-05,,3.985700658404312e-13,6.311394776573531e-07,,,1.0,1.0,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,fermionic_coloring,2,10,0.1,1.0,270,0.002396874999249121,12,12,0.18181818181818182,2,6.0,0.001479250000556931,8.833998435875401e-06,8.874999912222847e-05,7.691700011491776e-05,,1.5925039065223245e-12,1.262106204402059e-06,,,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_raw,2,100,0.01,1.0,2700,0.0,,,,,,,,8.874999912222847e-05,8.175000039045699e-05,,4.263256414560601e-14,6.309837463818992e-09,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_coloring,2,100,0.01,1.0,2700,7.950000144774094e-05,14,16,0.17582417582417584,2,7.0,5.9541998780332506e-05,1.3332999515114352e-05,8.874999912222847e-05,8.116699973470531e-05,,4.263256414560601e-14,6.3098374633953846e-09,,,1.0,1.0,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,fermionic_coloring,2,100,0.01,1.0,2700,0.002396874999249121,12,12,0.18181818181818182,2,6.0,0.001479250000556931,8.833998435875401e-06,8.874999912222847e-05,7.92499995441176e-05,,7.394085344003543e-14,1.2619282262386654e-08,,,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_raw,2,1000,0.001,1.0,27000,0.0,,,,,,,,8.874999912222847e-05,8.716699812794104e-05,,3.808064974464287e-13,6.309848967343344e-11,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_coloring,2,1000,0.001,1.0,27000,7.950000144774094e-05,14,16,0.17582417582417584,2,7.0,5.9541998780332506e-05,1.3332999515114352e-05,8.874999912222847e-05,8.408400026382878e-05,,5.988542994828094e-13,6.30989100127752e-11,,,1.0,1.0,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,fermionic_coloring,2,1000,0.001,1.0,27000,0.002396874999249121,12,12,0.18181818181818182,2,6.0,0.001479250000556931,8.833998435875401e-06,8.874999912222847e-05,8.391699884668924e-05,,2.1449508835758024e-13,1.261927732518267e-10,,,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_raw,4,10,0.1,1.0,1350,0.0,,,,,,,,8.874999912222847e-05,0.0003286659994046204,,4.063416270128073e-14,3.359592550698083e-11,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_coloring,4,10,0.1,1.0,1350,7.950000144774094e-05,14,16,0.17582417582417584,2,7.0,5.9541998780332506e-05,1.3332999515114352e-05,8.874999912222847e-05,0.00033400000029359944,,2.90878432451791e-14,3.3595921471162086e-11,,,1.0,1.0,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,fermionic_coloring,4,10,0.1,1.0,1350,0.002396874999249121,12,12,0.18181818181818182,2,6.0,0.001479250000556931,8.833998435875401e-06,8.874999912222847e-05,0.00033479199919383973,,0.0,5.71606542097516e-11,,,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_raw,4,100,0.01,1.0,13500,0.0,,,,,,,,8.874999912222847e-05,0.0003345830009493511,,0.0,1.8240002426700463e-13,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_coloring,4,100,0.01,1.0,13500,7.950000144774094e-05,14,16,0.17582417582417584,2,7.0,5.9541998780332506e-05,1.3332999515114352e-05,8.874999912222847e-05,0.0003181669999321457,,0.0,2.04662645457079e-13,,,1.0,1.0,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,fermionic_coloring,4,100,0.01,1.0,13500,0.002396874999249121,12,12,0.18181818181818182,2,6.0,0.001479250000556931,8.833998435875401e-06,8.874999912222847e-05,0.0003242499988118652,,0.0,1.3819123307225008e-13,,,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_raw,4,1000,0.001,1.0,135000,0.0,,,,,,,,8.874999912222847e-05,0.0003265000013925601,,2.4231727735468667e-12,1.2114599105217201e-12,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,jw_coloring,4,1000,0.001,1.0,135000,7.950000144774094e-05,14,16,0.17582417582417584,2,7.0,5.9541998780332506e-05,1.3332999515114352e-05,8.874999912222847e-05,0.00031895800202619284,,1.0900169655769787e-12,5.448822026747126e-13,,0.4498304774122606,1.0,1.0,1e-12
success,,BeH2_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/hgbs-5/BeH2_s-1.00_hgbs-5_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,hgbs-5,JW,2,2,4,-15.295268293628185,0.0,12,14,1.1666666666666667,fermionic_coloring,4,1000,0.001,1.0,135000,0.002396874999249121,12,12,0.18181818181818182,2,6.0,0.001479250000556931,8.833998435875401e-06,8.874999912222847e-05,0.0003424579990678467,,8.677503160470224e-13,4.3381016350994884e-13,,0.3581050123705672,,0.7960888164595641,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,jw_raw,1,10,0.1,1.0,140,0.0,,,,,,,,0.0001139170017268043,4.4584001443581656e-05,,2.925141483478555e-07,0.000540897751601943,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,jw_coloring,1,10,0.1,1.0,140,7.770799857098609e-05,14,16,0.17582417582417584,2,7.0,5.8917001297231764e-05,1.2541997421067208e-05,0.0001139170017268043,4.933300078846514e-05,,2.9251415101239076e-07,0.000540897751601941,,1.0000000091090817,1.0,1.0,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,fermionic_coloring,1,10,0.1,1.0,140,0.0026760830005514435,12,12,0.18181818181818182,2,6.0,0.0014894159976392984,9.708001016406342e-06,0.0001139170017268043,4.774999979417771e-05,,2.925061287628594e-07,0.0005408977516019394,,0.9999725839415243,,0.9999725748326924,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,jw_raw,1,100,0.01,1.0,1400,0.0,,,,,,,,0.0001139170017268043,4.608299786923453e-05,,2.924644970647705e-09,5.408553548947682e-05,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,jw_coloring,1,100,0.01,1.0,1400,7.770799857098609e-05,14,16,0.17582417582417584,2,7.0,5.8917001297231764e-05,1.2541997421067208e-05,0.0001139170017268043,4.600000102072954e-05,,2.9246229882318175e-09,5.408553548948792e-05,,0.9999924837318347,1.0,1.0,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,fermionic_coloring,1,100,0.01,1.0,1400,0.0026760830005514435,12,12,0.18181818181818182,2,6.0,0.0014894159976392984,9.708001016406342e-06,0.0001139170017268043,5.2167000831104815e-05,,2.924547271021538e-09,5.408553548948908e-05,,0.9999665943637099,,0.9999741104372823,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,jw_raw,1,1000,0.001,1.0,14000,0.0,,,,,,,,0.0001139170017268043,5.8499997976468876e-05,,3.009525961772397e-11,5.408549309930541e-06,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,jw_coloring,1,1000,0.001,1.0,14000,7.770799857098609e-05,14,16,0.17582417582417584,2,7.0,5.8917001297231764e-05,1.2541997421067208e-05,0.0001139170017268043,5.833399700350128e-05,,3.009525961772397e-11,5.408549309930319e-06,,1.0,1.0,1.0,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,fermionic_coloring,1,1000,0.001,1.0,14000,0.0026760830005514435,12,12,0.18181818181818182,2,6.0,0.0014894159976392984,9.708001016406342e-06,0.0001139170017268043,5.770899952040054e-05,,3.009525961772397e-11,5.408549310196893e-06,,1.0,,1.0,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,jw_raw,2,10,0.1,1.0,270,0.0,,,,,,,,0.0001139170017268043,7.641699994564988e-05,,1.1582512726704408e-11,3.4110271034172812e-06,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,jw_coloring,2,10,0.1,1.0,270,7.770799857098609e-05,14,16,0.17582417582417584,2,7.0,5.8917001297231764e-05,1.2541997421067208e-05,0.0001139170017268043,7.499999992433004e-05,,1.1582512726704408e-11,3.411027103437948e-06,,1.0,1.0,1.0,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,fermionic_coloring,2,10,0.1,1.0,270,0.0026760830005514435,12,12,0.18181818181818182,2,6.0,0.0014894159976392984,9.708001016406342e-06,0.0001139170017268043,7.487499897251837e-05,,4.6266990239018924e-11,6.802086068301051e-06,,3.9945555278645783,,3.9945555278645783,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,jw_raw,2,100,0.01,1.0,2700,0.0,,,,,,,,0.0001139170017268043,7.904199810582213e-05,,1.5476508963274682e-13,3.410468050482031e-08,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,jw_coloring,2,100,0.01,1.0,2700,7.770799857098609e-05,14,16,0.17582417582417584,2,7.0,5.8917001297231764e-05,1.2541997421067208e-05,0.0001139170017268043,8.216599962906912e-05,,1.3233858453531866e-13,3.410468033779907e-08,,,1.0,1.0,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,fermionic_coloring,2,100,0.01,1.0,2700,0.0026760830005514435,12,12,0.18181818181818182,2,6.0,0.0014894159976392984,9.708001016406342e-06,0.0001139170017268043,7.962500239955261e-05,,7.216449660063518e-14,6.801446554016311e-08,,,,,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,jw_raw,2,1000,0.001,1.0,27000,0.0,,,,,,,,0.0001139170017268043,8.799999704933725e-05,,1.071587263368201e-12,3.4104583332373594e-10,1.0,1.0,,,1e-12
success,,BeH2_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/BeH2/s-1.00/sto-6g/BeH2_s-1.00_sto-6g_as-002-002.tensors.npz,BeH2,3,s-1.00,1.0,sto-6g,JW,2,2,4,-15.219148231117327,0.0,12,14,1.1666666666666667,jw_coloring,2,1000,0.001,1.0,27000,7.770799857098609e-05,14,16,0.17582417582417584,2,7.0,5.8917001297231764e-05,1.2541997421067208e-05,0.0001139170017268043,8.179200085578486e-05,,1.2940759575030825e-12,3.4104601318146773e-10,,1.2076253626191462,1.0,1.0,1e-12
