case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,occupied_fraction,active_space_imbalance,n_qubits,trotter_steps,evolution_time,coefficient_tolerance,numerical_error_floor,jw_signed_one_minus_overlap,jw_magnitude_one_minus_overlap,fermionic_aware_one_minus_overlap,fermionic_to_jw_signed_ratio,fermionic_to_jw_magnitude_ratio,fermionic_advantage_factor,log10_fermionic_advantage,fermionic_available,valid_comparison,outcome,exclusion_reason,jw_signed_source_csv,jw_magnitude_source_csv,fermionic_aware_source_csv,global_advantage_rank
N-N_1.42_hgbs-5_as-004-008,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-004-008.tensors.npz,N-N,1.42,hgbs-5,4,8,0.3333333333333333,0.3333333333333333,12,100,1.0,1e-12,1e-12,2.744748990313184e-07,3.654850725398618e-07,2.512601595672237e-07,0.9154212660391732,0.687470374155486,1.4546081367192543,0.16274601257845786,True,True,fermionic_win,,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,33
N-N_1.42_hgbs-5_as-006-008,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-006-008.tensors.npz,N-N,1.42,hgbs-5,6,8,0.42857142857142855,0.14285714285714285,14,100,1.0,1e-12,1e-12,2.51984572874342e-07,2.475234359700096e-07,2.512249202002437e-07,0.996985320706609,1.0149540758261073,0.9852662537327754,-0.006446391937386255,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,128
N-N_1.42_hgbs-5_as-006-010,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-006-010.tensors.npz,N-N,1.42,hgbs-5,6,10,0.375,0.25,16,100,1.0,1e-12,1e-12,2.515887348453205e-07,2.455663626887983e-07,2.504607379272273e-07,0.9955165046686739,1.0199309676815613,0.9804585130630291,-0.008570778262375338,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,133
N-N_1.42_hgbs-5_as-008-010,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-008-010.tensors.npz,N-N,1.42,hgbs-5,8,10,0.4444444444444444,0.1111111111111111,18,100,1.0,1e-12,1e-12,3.5855359181713453e-07,3.289585462917799e-07,3.406039638109704e-07,0.9499387862350056,1.0354008663111651,0.9658095067688246,-0.015108524016516302,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,138
N-N_1.42_hgbs-5_as-008-012,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-008-012.tensors.npz,N-N,1.42,hgbs-5,8,12,0.4,0.2,20,100,1.0,1e-12,1e-12,3.714248050235014e-07,3.367508039087142e-07,3.345358510209451e-07,0.9006825782671617,0.993422575797712,1.0066209731513363,0.002865974768654738,True,True,fermionic_win,,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,73
N-N_1.42_sto-6g_as-002-002,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/sto-6g/N-N_1.42_sto-6g_as-002-002.tensors.npz,N-N,1.42,sto-6g,2,2,0.5,0.0,4,100,1.0,1e-12,1e-12,3.7923786333493576e-10,3.7923919560256536e-10,3.79240083780985e-10,1.0000058550220428,1.0000023420005895,0.9999976580048955,-1.017116741577236e-06,True,True,tie,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,109
N-N_1.42_sto-6g_as-002-004,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/sto-6g/N-N_1.42_sto-6g_as-002-004.tensors.npz,N-N,1.42,sto-6g,2,4,0.3333333333333333,0.3333333333333333,6,100,1.0,1e-12,1e-12,1.3467883408502246e-07,1.121343095045191e-07,1.1213431572176803e-07,0.8326053346361603,1.0000000554446624,0.9999999445553407,-2.4079310256082584e-08,True,True,tie,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,106
N-N_1.42_sto-6g_as-004-004,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/sto-6g/N-N_1.42_sto-6g_as-004-004.tensors.npz,N-N,1.42,sto-6g,4,4,0.5,0.0,8,100,1.0,1e-12,1e-12,4.0193678774169683e-07,3.7927702589701795e-07,4.452099263696496e-07,1.1076615526314106,1.1738383713505862,0.8519060412460597,-0.06960830196870237,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,170
N-N_1.42_sto-6g_as-004-006,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/sto-6g/N-N_1.42_sto-6g_as-004-006.tensors.npz,N-N,1.42,sto-6g,4,6,0.4,0.2,10,100,1.0,1e-12,1e-12,5.178549165041346e-07,4.53639663167138e-07,4.577410663841875e-07,0.8839175834696026,1.009041103655741,0.9910399054875118,-0.003908857740660817,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,125
N-N_1.42_sto-6g_as-006-006,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/sto-6g/N-N_1.42_sto-6g_as-006-006.tensors.npz,N-N,1.42,sto-6g,6,6,0.5,0.0,12,100,1.0,1e-12,1e-12,2.473514209011541e-07,1.2590433686732183e-06,1.8404249648718007e-06,7.4405271583512205,1.4617645512967858,0.68410470011252,-0.1648774257632597,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,183
N-N_1.42_sto-6g_as-008-006,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/sto-6g/N-N_1.42_sto-6g_as-008-006.tensors.npz,N-N,1.42,sto-6g,8,6,0.5714285714285714,0.14285714285714285,14,100,1.0,1e-12,1e-12,2.436074788891851e-06,2.0723036904257697e-06,2.514828093658217e-06,1.0323279503262663,1.2135422550647137,0.8240339352226954,-0.08405490289452475,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,174
N-N_1.42_sto-6g_as-010-006,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/sto-6g/N-N_1.42_sto-6g_as-010-006.tensors.npz,N-N,1.42,sto-6g,10,6,0.625,0.25,16,100,1.0,1e-12,1e-12,4.112993929217268e-06,4.491049289123694e-06,5.151310893181105e-06,1.2524479690057397,1.147017225051708,0.8718264888785081,-0.05956993986180543,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,165
N-N_1.42_sto-6g_as-012-006,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/sto-6g/N-N_1.42_sto-6g_as-012-006.tensors.npz,N-N,1.42,sto-6g,12,6,0.6666666666666666,0.3333333333333333,18,100,1.0,1e-12,1e-12,4.003117271889067e-06,5.189102820324365e-06,5.693892208169515e-06,1.4223645777638119,1.0972787407233524,0.9113454611731346,-0.040316965023129286,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,153
N-N_1.42_sto-6g_as-014-006,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/sto-6g/N-N_1.42_sto-6g_as-014-006.tensors.npz,N-N,1.42,sto-6g,14,6,0.7,0.4,20,100,1.0,1e-12,1e-12,5.660809136887046e-06,6.733689345672644e-06,6.384665742431572e-06,1.1278715794934193,0.9481675519430712,1.0546659163253467,0.02311491112758453,True,True,fermionic_win,,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_sto-6g_baseline_results.csv,62
NH3_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-002-002.tensors.npz,NH3,s-1.00,hgbs-5,2,2,0.5,0.0,4,100,1.0,1e-12,1e-12,9.214851104388801e-15,1.1546319456101628e-14,8.437694987151191e-15,,,,,True,False,below_numerical_floor,below_numerical_floor,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,
NH3_s-1.00_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-002-004.tensors.npz,NH3,s-1.00,hgbs-5,2,4,0.3333333333333333,0.3333333333333333,6,100,1.0,1e-12,1e-12,0.0,0.0,0.0,,,,,True,False,below_numerical_floor,below_numerical_floor,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,
NH3_s-1.00_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-004-004.tensors.npz,NH3,s-1.00,hgbs-5,4,4,0.5,0.0,8,100,1.0,1e-12,1e-12,1.4210854715202004e-14,3.0531133177191805e-14,9.67559365960824e-13,,,,,True,False,below_numerical_floor,below_numerical_floor,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,
NH3_s-1.00_hgbs-5_as-004-006,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-004-006.tensors.npz,NH3,s-1.00,hgbs-5,4,6,0.4,0.2,10,100,1.0,1e-12,1e-12,4.726219415829291e-13,5.243583345304614e-13,5.53113110868253e-12,,,,,True,False,below_numerical_floor,below_numerical_floor,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,
NH3_s-1.00_hgbs-5_as-004-008,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-004-008.tensors.npz,NH3,s-1.00,hgbs-5,4,8,0.3333333333333333,0.3333333333333333,12,100,1.0,1e-12,1e-12,6.612552727602861e-10,7.697263937345156e-10,1.8383616851025408e-10,0.278010892439261,0.23883313604244233,4.1870236960012654,0.621905418740161,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,16
NH3_s-1.00_hgbs-5_as-006-008,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-006-008.tensors.npz,NH3,s-1.00,hgbs-5,6,8,0.42857142857142855,0.14285714285714285,14,100,1.0,1e-12,1e-12,1.7105290517349656e-09,1.3024139544626223e-09,2.9263058642925444e-10,0.17107606920352703,0.22468323947741653,4.450710263595396,0.6484293231036042,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,15
NH3_s-1.00_hgbs-5_as-006-010,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-006-010.tensors.npz,NH3,s-1.00,hgbs-5,6,10,0.375,0.25,16,100,1.0,1e-12,1e-12,8.911111515352843e-09,2.9655867761491095e-09,6.537134167317048e-10,0.07335935765200896,0.22043307651262475,4.536524263148537,0.6567232380003242,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,14
NH3_s-1.00_hgbs-5_as-008-010,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-008-010.tensors.npz,NH3,s-1.00,hgbs-5,8,10,0.4444444444444444,0.1111111111111111,18,100,1.0,1e-12,1e-12,2.504173519657371e-07,2.6164186528454536e-07,5.870060548751611e-09,0.023441109422620086,0.022435478903071186,44.572260049376986,1.6490646556721877,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,9
NH3_s-1.00_hgbs-5_as-008-012,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-008-012.tensors.npz,NH3,s-1.00,hgbs-5,8,12,0.4,0.2,20,100,1.0,1e-12,1e-12,9.524646780167956e-07,9.938340780335508e-07,1.1001357380635568e-08,0.01155040983098963,0.011069611742840813,90.337405071749,1.9558676113614601,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,7
NH3_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/NH3/s-1.00/sto-6g/NH3_s-1.00_sto-6g_as-002-002.tensors.npz,NH3,s-1.00,sto-6g,2,2,0.5,0.0,4,100,1.0,1e-12,1e-12,1.3200734949592172e-09,2.4672201281994433e-08,2.5152090854518864e-08,19.053553419990394,1.0194506184121743,0.9809204898590682,-0.008366193654608615,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,131
NH3_s-1.00_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/NH3/s-1.00/sto-6g/NH3_s-1.00_sto-6g_as-002-004.tensors.npz,NH3,s-1.00,sto-6g,2,4,0.3333333333333333,0.3333333333333333,6,100,1.0,1e-12,1e-12,3.6673240999540724e-08,6.594555490568865e-08,6.66098022295003e-08,1.81630530637678,1.0100726625890346,0.9900277841762234,-0.004352617175077449,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,126
NH3_s-1.00_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/NH3/s-1.00/sto-6g/NH3_s-1.00_sto-6g_as-004-004.tensors.npz,NH3,s-1.00,sto-6g,4,4,0.5,0.0,8,100,1.0,1e-12,1e-12,7.664584855682222e-09,7.500453504949434e-07,7.065565393871154e-07,92.18458046860844,0.9420184245137572,1.061550362474249,0.02594060295403821,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,59
NH3_s-1.00_sto-6g_as-004-006,hamiltonian_generator/polyatomic_library/NH3/s-1.00/sto-6g/NH3_s-1.00_sto-6g_as-004-006.tensors.npz,NH3,s-1.00,sto-6g,4,6,0.4,0.2,10,100,1.0,1e-12,1e-12,7.432393823725292e-07,9.987418997381423e-07,7.805722537224113e-07,1.050229942378336,0.7815555289380246,1.2794996170762136,0.10704016024922046,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,42
NH3_s-1.00_sto-6g_as-006-006,hamiltonian_generator/polyatomic_library/NH3/s-1.00/sto-6g/NH3_s-1.00_sto-6g_as-006-006.tensors.npz,NH3,s-1.00,sto-6g,6,6,0.5,0.0,12,100,1.0,1e-12,1e-12,2.3729359033275443e-08,1.9534904233120542e-06,1.9505051570556375e-06,82.19797063715306,0.9984718295924097,1.0015305092865907,0.0006641835976386991,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,81
NH3_s-1.00_sto-6g_as-008-006,hamiltonian_generator/polyatomic_library/NH3/s-1.00/sto-6g/NH3_s-1.00_sto-6g_as-008-006.tensors.npz,NH3,s-1.00,sto-6g,8,6,0.5714285714285714,0.14285714285714285,14,100,1.0,1e-12,1e-12,3.777846660057982e-06,4.4409673906065095e-06,4.647471893437505e-06,1.2301907175253577,1.0464998917280481,0.9555662718213334,-0.019739187742155204,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,141
NH3_s-1.00_sto-6g_as-010-006,hamiltonian_generator/polyatomic_library/NH3/s-1.00/sto-6g/NH3_s-1.00_sto-6g_as-010-006.tensors.npz,NH3,s-1.00,sto-6g,10,6,0.625,0.25,16,100,1.0,1e-12,1e-12,4.167199162186108e-06,5.339875606913402e-06,5.66189439499265e-06,1.3586810168253218,1.060304548604529,0.9431252570934492,-0.025430624492792365,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,145
O-O_1.26_hgbs-5_as-002-002,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-002-002.tensors.npz,O-O,1.26,hgbs-5,2,2,0.5,0.0,4,100,1.0,1e-12,1e-12,3.2751579226442124e-14,3.2085445411667024e-14,3.386180225106727e-14,,,,,True,False,below_numerical_floor,below_numerical_floor,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,
O-O_1.26_hgbs-5_as-002-004,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-002-004.tensors.npz,O-O,1.26,hgbs-5,2,4,0.3333333333333333,0.3333333333333333,6,100,1.0,1e-12,1e-12,5.218048215738236e-15,1.2434497875801752e-14,1.1768364061026661e-14,,,,,True,False,below_numerical_floor,below_numerical_floor,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,
O-O_1.26_hgbs-5_as-004-004,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-004-004.tensors.npz,O-O,1.26,hgbs-5,4,4,0.5,0.0,8,100,1.0,1e-12,1e-12,2.3758772726978353e-14,2.0872192862952943e-14,2.5979218776228663e-14,,,,,True,False,below_numerical_floor,below_numerical_floor,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,
O-O_1.26_hgbs-5_as-004-006,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-004-006.tensors.npz,O-O,1.26,hgbs-5,4,6,0.4,0.2,10,100,1.0,1e-12,1e-12,1.432935992085049e-10,3.1298785785338623e-10,2.0143342549516774e-10,1.4057391719365233,0.6435822363100289,1.5538029851996664,0.1913959514887929,True,True,fermionic_win,,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,31
O-O_1.26_hgbs-5_as-004-008,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-004-008.tensors.npz,O-O,1.26,hgbs-5,4,8,0.3333333333333333,0.3333333333333333,12,100,1.0,1e-12,1e-12,1.5498480276932014e-10,4.813729415076294e-10,3.907002499303758e-10,2.520893938948938,0.8116373319753442,1.2320773830920555,0.09063798542132152,True,True,fermionic_win,,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,47
O-O_1.26_hgbs-5_as-006-008,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-006-008.tensors.npz,O-O,1.26,hgbs-5,6,8,0.42857142857142855,0.14285714285714285,14,100,1.0,1e-12,1e-12,1.0294337193794689e-07,1.034973889924018e-07,1.0313087217550533e-07,1.0018213920335877,0.9964586853787841,1.003553900099601,0.001540703068838584,True,True,fermionic_win,,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,78
O-O_1.26_hgbs-5_as-006-010,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-006-010.tensors.npz,O-O,1.26,hgbs-5,6,10,0.375,0.25,16,100,1.0,1e-12,1e-12,1.030778424837564e-07,1.03876882429077e-07,1.0327531740905729e-07,1.001915784426047,0.9942088652840497,1.005824867307229,0.0025223686092329333,True,True,fermionic_win,,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,75
O-O_1.26_hgbs-5_as-008-010,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-008-010.tensors.npz,O-O,1.26,hgbs-5,8,10,0.4444444444444444,0.1111111111111111,18,100,1.0,1e-12,1e-12,1.0342982603717132e-07,1.0392547789006557e-07,1.0354491009056944e-07,1.0011126776270198,0.9963380702478107,1.0036753887676684,0.001593274898586687,True,True,fermionic_win,,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,77
O-O_1.26_hgbs-5_as-008-012,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-008-012.tensors.npz,O-O,1.26,hgbs-5,8,12,0.4,0.2,20,100,1.0,1e-12,1e-12,1.036097257989255e-07,1.0434868147335409e-07,1.0366675573525441e-07,1.000550430337395,0.9934649319141248,1.0065780561305613,0.0028474583427733208,True,True,fermionic_win,,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,74
O-O_1.26_sto-6g_as-002-002,hamiltonian_generator/o2_active_space_library/O-O/1.26/sto-6g/O-O_1.26_sto-6g_as-002-002.tensors.npz,O-O,1.26,sto-6g,2,2,0.5,0.0,4,100,1.0,1e-12,1e-12,0.0,0.0,0.0,,,,,True,False,below_numerical_floor,below_numerical_floor,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,
O-O_1.26_sto-6g_as-002-004,hamiltonian_generator/o2_active_space_library/O-O/1.26/sto-6g/O-O_1.26_sto-6g_as-002-004.tensors.npz,O-O,1.26,sto-6g,2,4,0.3333333333333333,0.3333333333333333,6,100,1.0,1e-12,1e-12,4.2299497238218464e-14,4.2521541843143495e-14,4.263256414560601e-14,,,,,True,False,below_numerical_floor,below_numerical_floor,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,
O-O_1.26_sto-6g_as-004-004,hamiltonian_generator/o2_active_space_library/O-O/1.26/sto-6g/O-O_1.26_sto-6g_as-004-004.tensors.npz,O-O,1.26,sto-6g,4,4,0.5,0.0,8,100,1.0,1e-12,1e-12,9.601341943721307e-10,1.841211649811214e-08,1.8412116831179052e-08,19.17660774827362,1.0000000180895505,0.9999999819104498,-7.856191899170127e-09,True,True,tie,,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,104
O-O_1.26_sto-6g_as-006-004,hamiltonian_generator/o2_active_space_library/O-O/1.26/sto-6g/O-O_1.26_sto-6g_as-006-004.tensors.npz,O-O,1.26,sto-6g,6,4,0.6,0.2,10,100,1.0,1e-12,1e-12,1.602590095073353e-07,1.6100018196407717e-07,1.6125651058906953e-07,1.0062243057959783,1.0015921014614104,0.9984104292964296,-0.0006908910408252218,True,True,jw_magnitude_win,,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,117
O-O_1.26_sto-6g_as-008-004,hamiltonian_generator/o2_active_space_library/O-O/1.26/sto-6g/O-O_1.26_sto-6g_as-008-004.tensors.npz,O-O,1.26,sto-6g,8,4,0.6666666666666666,0.3333333333333333,12,100,1.0,1e-12,1e-12,1.6754178294720037e-06,1.7115972357206743e-06,1.6590856566356391e-06,0.9902518807254717,0.9693201309343521,1.0316509149934552,0.013532767699174697,True,True,fermionic_win,,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,analysis/o2_fermionic_ordering_study/o2_deterministic_ordering_results.csv,64
